1	1	5	200000	22	100	4294967295	4294967295	4294967295	4294967295	1	
2	2	5	300000	30	100	4294967295	4294967295	4294967295	4294967295	1	
3	1	5	500000	38	100	4294967295	4294967295	4294967295	4294967295	2	
4	2	5	600000	54	100	4294967295	4294967295	4294967295	4294967295	2	
5	1	5	700000	45	100	4294967295	4294967295	4294967295	4294967295	3	
6	2	5	710000	54	100	4294967295	4294967295	4294967295	4294967295	3	
7	4	5	310000	50	100	4294967295	4294967295	4294967295	4294967295	4294967295	
8	4	5	610000	50	100	4294967295	4294967295	4294967295	4294967295	4294967295	
9	1	5	712000	51	100	4294967295	4294967295	4294967295	4294967295	4	
10	2	5	713000	56	100	4294967295	4294967295	4294967295	4294967295	4	
13	1	5	715000	54	100	4294967295	4294967295	4294967295	4294967295	5	
15	1	5	717000	60	100	4294967295	4294967295	4294967295	4294967295	6	
100	3	1	120000	5	100	4294967295	4294967295	4294967295	1027	4294967295	
101	3	1	150000	5	100	4294967295	4294967295	4294967295	1027	4294967295	
102	3	1	160000	5	100	4294967295	4294967295	4294967295	1027	4294967295	
103	3	1	170000	10	100	4294967295	4294967295	4294967295	1030	4294967295	
104	3	1	180000	10	100	4294967295	4294967295	4294967295	1030	4294967295	
105	3	1	190000	10	100	4294967295	4294967295	4294967295	1030	4294967295	
106	3	1	400000	15	100	4294967295	4294967295	4294967295	1040	4294967295	
107	3	1	410000	15	100	4294967295	4294967295	4294967295	1040	4294967295	
108	3	1	420000	15	100	4294967295	4294967295	4294967295	1040	4294967295	
200	3	1	800000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
201	3	1	801000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
202	3	1	802000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
203	3	1	803000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
204	3	1	804000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
205	3	1	805000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
206	3	1	806000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
207	3	1	807000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
208	3	1	808000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
209	3	1	809000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
210	3	1	810000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
211	3	1	811000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
212	3	1	812000	30	100	4294967295	4294967295	4294967295	4294967295	4294967295	
300	1	5	900000	1	100	4294967295	4294967295	4294967295	4294967295	7	
301	1	5	900030	70	100	4294967295	4294967295	4294967295	4294967295	8	
302	1	5	900020	70	100	4294967295	4294967295	4294967295	4294967295	9	
303	1	5	900040	70	100	4294967295	4294967295	4294967295	4294967295	10	
400	5	1	510000	1	100	4294967295	4294967295	4294967295	4294967295	4294967295	
401	5	1	511000	1	100	4294967295	4294967295	4294967295	4294967295	4294967295	
402	5	1	512000	1	100	4294967295	4294967295	4294967295	4294967295	4294967295	
403	3	5	300000	31	100	4294967295	4294967295	4294967295	4294967295	1
404	4	5	300000	32	100	4294967295	4294967295	4294967295	4294967295	1
