1	1000	5	292.99	14.48	94.82	303.04	19.79	104.3	298.02	14.55	99.56	-0.340136	0	0.940376	255	255	0	03_C_POPO_001	7.4005	0	10204	4294967295	3	65535	65535	255	24	5	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
2	1000	5	-250.14	3.36	-69.38	-247.14	7.5	-66.38	-248.64	3.36	-67.88	0	0	1	255	255	0	05_C_POPO_001	2.96393	1	10203	4294967295	3	65535	65535	255	24	5	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
3	1000	5	-196.84	7.97	-320.49	-195.64	10.67	-319.29	-196.24	7.97	-319.89	0	0	1	255	255	0	01_C_POPO_001	1.59452	2	10202	4294967295	3	65535	65535	255	24	5	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
4	1000	5	-26.66	0.84	-94.29	-25.46	3.54	-93.09	-26.06	0.84	-93.69	0	0	1	255	255	0	01_C_POPO_001	1.59452	3	10201	4294967295	3	65535	65535	255	24	5	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
5	7000	129	-9.19	0.23	193.92	-7.87	1.61	195.32	-8.53	0.29	194.62	0.828964	0	-0.559301	255	255	0	08_O_POSTBOX_001	1.18394	4	4294967295	4294967295	3	65535	65535	255	24	5	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
6	7000	129	-13.9	0.22	-13.69	-12.5	1.6	-12.32	-13.2	0.28	-13.01	0.671176	0	0.741298	255	255	0	08_O_POSTBOX_001	1.19805	5	4294967295	4294967295	3	65535	65535	255	24	5	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
7	7000	129	-209.04	0.27	5.57	-208.12	1.65	6.74	-208.58	0.33	6.15	0.997559	0	0.0698291	255	255	0	08_O_POSTBOX_001	1.01485	6	4294967295	4294967295	3	65535	65535	255	24	5	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
8	7000	129	-15.67	0.23	-237.66	-14.75	1.61	-236.48	-15.21	0.29	-237.07	0.997559	0	0.0698291	255	255	0	08_O_POSTBOX_001	1.01774	7	4294967295	4294967295	3	65535	65535	255	24	5	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
9	7000	129	209.97	0.24	-42.07	211.19	1.62	-41.1	210.58	0.3	-41.59	-0.120331	0	0.992734	255	255	0	08_O_POSTBOX_001	1.04088	8	4294967295	4294967295	3	65535	65535	255	24	5	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
11	197	1	79.89	0.53	147.65	81.49	2.65	148.91	80.69	0.53	148.28	0	0	1	0	0	1	08_O_TV_VIDEO_001	1.46987	9	4294967295	4294967295	3	65535	65535	255	24	5	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
