1	3452816845	D	1	205	205	2	15	16	1	10	1	1	3	19454	1	3	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	2	11	1	1	3	19454	1	3	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	4	12	0.5	1	3	19454	1	3	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	3	19454	1	3	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	3	19454	1	3	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	
2	3452816845	D	1	205	205	1	25	26	1	20	1	1	2	19454	1	2	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	2	21	1	1	2	19454	1	2	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	4	22	0.5	1	2	19454	1	2	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	2	19454	1	2	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	2	19454	1	2	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	
3	3452816845	D	1	205	205	0	35	36	1	30	1	1	1	19454	1	1	19454	0	255	3	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	2	31	1	1	1	19454	1	1	19454	0	255	3	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	1	19454	1	1	19454	0	255	3	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	1	19454	1	1	19454	0	255	3	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	1	19454	1	1	19454	0	255	3	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	
4	3452816845	D	2	205	205	1	45	46	1	40	1	1	4	19454	1	4	19454	0	255	4	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	2	41	1	1	4	19454	1	4	19454	0	255	4	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	4	19454	1	4	19454	0	255	4	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	4	19454	1	4	19454	0	255	4	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	4	19454	1	4	19454	0	255	4	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	
5	3452816845	D	2	205	205	0	55	56	1	50	1	1	2	19454	1	2	19454	0	255	5	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	2	51	1	1	2	19454	1	2	19454	0	255	5	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	2	19454	1	2	19454	0	255	5	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	2	19454	1	2	19454	0	255	5	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	2	19454	1	2	19454	0	255	5	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	
6	3452816845	D	2	205	205	2	65	66	1	60	1	1	6	19454	1	6	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	2	61	1	1	6	19454	1	6	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	4	62	0.5	1	6	19454	1	6	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	7	63	0.3	1	6	19454	1	6	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	6	19454	1	6	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	
7	3452816845	D	3	205	205	2	75	76	1	70	1	1	12	19454	1	12	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	2	71	1	1	12	19454	1	12	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	4	72	0.5	1	12	19454	1	12	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	7	73	0.3	1	12	19454	1	12	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	12	19454	1	12	19454	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	
8	3452816845	D	3	205	205	1	85	86	1	80	1	1	8	19454	1	8	19454	0	255	8	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	2	81	1	1	8	19454	1	8	19454	0	255	8	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	8	19454	1	8	19454	0	255	8	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	8	19454	1	8	19454	0	255	8	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	8	19454	1	8	19454	0	255	8	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	
9	3452816845	D	3	205	205	1	95	96	1	90	1	1	8	19454	1	8	19454	0	255	9	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	2	91	1	1	8	19454	1	8	19454	0	255	9	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	8	19454	1	8	19454	0	255	9	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	8	19454	1	8	19454	0	255	9	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	8	19454	1	8	19454	0	255	9	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	
10	3452816845	D	3	205	205	1	105	106	1	100	1	1	4	19454	1	4	19454	0	255	10	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	2	101	1	1	4	19454	1	4	19454	0	255	10	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	4	19454	1	4	19454	0	255	10	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	4	19454	1	4	19454	0	255	10	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	4294967295	3.40282e+38	1	4	19454	1	4	19454	0	255	10	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	255	255	4294967295	
