1	51	99	
2	56	98	
3	63	97	
4	74	96	
5	87	95	
6	104	94	
7	123	93	
8	146	92	
9	171	91	
10	200	90	
11	231	89	
12	266	88	
13	303	87	
14	344	86	
15	387	85	
16	434	84	
17	483	83	
18	536	82	
19	591	81	
20	650	80	
21	711	79	
22	776	78	
23	843	77	
24	914	76	
25	987	75	
26	1064	74	
27	1143	73	
28	1226	72	
29	1311	71	
30	1400	70	
31	1491	69	
32	1586	68	
33	1683	67	
34	1784	66	
35	1887	65	
36	1994	64	
37	2103	63	
38	2216	62	
39	2331	61	
40	2450	60	
41	2571	59	
42	2696	58	
43	2823	57	
44	2954	56	
45	3087	55	
46	3224	54	
47	3363	53	
48	3506	52	
49	3651	51	
50	4294967295	50	
