1		오브젝트드롭테스트	1	2	0	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	
2		TMQ1_BABA	0	1	1	11	6	901	4294967295	4294967295	150000	6	902	0	4294967295	130000	6	903	4294967295	4294967295	150000	6	904	1	1	130000	6	905	4294967295	4294967295	150000	6	906	4294967295	4294967295	50000	6	907	4294967295	4294967295	150000	6	908	4294967295	4294967295	50000	6	909	4294967295	4294967295	20000	6	910	4294967295	4294967295	10000	6	911	4294967295	4294967295	10000	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	
3		두번째 박스	1	2	0	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	
4		메일 보상	0	1	1	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	
100		TMQ1_Box_Type1	1	2	0	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	
101		TMQ1_Box_Type2	1	2	0	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	
102		TMQ1_Box_Type3	1	2	0	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	
103		TMQ1_Box_Type4	1	2	0	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	
104		TMQ1_Box_Type5	1	2	0	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	
105		TMQ1_Box_Type6	1	2	0	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	255	4294967295	4294967295	4294967295	0	
