1	27113501	677.16	14.51	-1037.44	0	0	1	1	1	7200	1	10	20	3	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	76	0	303	
2	27114101	688.83	14.51	-1066.3	0.0896377	0	0.995974	1	1	7200	1	5	10	8	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	76	0	303	
3	21821301	686.4	14.51	-1052.99	0	0	1	1	1	7200	1	15	20	3	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	76	0	303	
4	21821301	688.06	14.51	-1035.66	0	0	1	1	1	7200	1	15	20	3	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	76	0	303	
5	27114101	674.45	14.51	-1045.66	0	0	1	1	1	7200	1	5	10	8	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	76	0	303	
6	22834101	754.48	14.51	-1050.79	0	0	1	1	1	7200	2	1	1	1	54	0	0	0	4294967295	4294967295	4294967295	4294967295	77	1	303	
7	22834101	758.58	14.51	-1048.12	0	0	1	1	1	7200	3	1	1	1	4294967295	4.11	0	2.67	4294967295	4294967295	4294967295	4294967295	77	0	303	
8	22834101	758.26	14.51	-1054.91	0	0	1	1	1	7200	3	1	1	1	4294967295	3.79	0	4.12	4294967295	4294967295	4294967295	4294967295	77	0	303	
9	27114101	736.32	14.51	-1080.29	0	0	1	1	1	7200	1	5	10	8	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	78	0	303	
10	21821301	727.78	14.51	-1072.18	0.617382	0	0.786664	1	1	7200	1	15	20	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	78	0	303	
11	21821301	747.83	14.51	-1074.37	0	0	1	1	1	7200	1	15	20	8	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	78	0	303	
12	27114101	738.59	14.51	-1064.65	0	0	1	1	1	7200	1	10	20	3	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	78	0	303	
13	22834101	758.33	14.51	-1085.63	0	0	1	1	1	7200	2	1	1	1	55	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	78	0	303	
14	27114101	706.04	14.51	-1065.87	0.28	0	0.96	1	1	7200	2	1	1	1	56	0	0	0	4294967295	4294967295	4294967295	4294967295	79	1	303	
15	21821301	704.63	14.51	-1070.15	0	0	1	1	1	7200	3	1	1	1	4294967295	1.41	0	4.28	4294967295	4294967295	4294967295	4294967295	79	0	303	
16	22834101	788.08	14.51	-1072.64	0	0	1	1	1	7200	2	1	1	1	49	0	0	0	4294967295	4294967295	4294967295	4294967295	70	1	304	
17	22834101	785.03	14.51	-1072.91	0	0	1	1	1	7200	3	1	1	1	4294967295	3.05	0	0.27	4294967295	4294967295	4294967295	4294967295	70	0	304	
18	22834101	833.18	14.51	-1067.39	0	0	1	1	1	7200	3	1	1	1	4294967295	3.49	0	0.89	4294967295	4294967295	4294967295	4294967295	71	0	304	
19	22834101	836.67	14.51	-1066.5	0	0	1	1	1	7200	2	1	1	1	50	0	0	0	4294967295	4294967295	4294967295	4294967295	71	1	304	
20	22834101	837.37	14.51	-1069.46	0	0	1	1	1	7200	3	1	1	1	4294967295	0.7	0	2.96	4294967295	4294967295	4294967295	4294967295	71	0	304	
21	22834101	883.84	14.51	-1049.33	0	0	1	1	1	7200	2	1	1	1	51	0	0	0	4294967295	4294967295	4294967295	4294967295	72	1	304	
22	22834101	878.87	14.51	-1052.2	0	0	1	1	1	7200	3	1	1	1	4294967295	4.97	0	2.87	4294967295	4294967295	4294967295	4294967295	72	0	304	
23	22834101	882.88	14.51	-1054.34	0	0	1	1	1	7200	3	1	1	1	4294967295	0.95	0	5.01	4294967295	4294967295	4294967295	4294967295	72	0	304	
24	22834101	924.76	14.51	-1025.92	0	0	1	1	1	7200	3	1	1	1	4294967295	0.95	0	3.25	4294967295	4294967295	4294967295	4294967295	73	0	304	
25	22834101	916.55	14.51	-1028.81	0	0	1	1	1	7200	3	1	1	1	4294967295	9.16	0	6.14	4294967295	4294967295	4294967295	4294967295	73	0	304	
26	27653101	834.97	14.51	-1047.9	0.907959	0	0.419058	1	1	7200	3	1	1	1	4294967295	5.23	0	2.33	4294967295	4294967295	4294967295	4294967295	82	0	305	
27	27653101	840.19	14.51	-1045.57	0.892413	0	0.45122	1	1	7200	2	1	1	1	59	0	0	0	4294967295	4294967295	4294967295	4294967295	82	1	305	
28	27653101	878.84	14.51	-1030.43	0.848559	0	0.529101	1	1	7200	2	1	1	1	58	0	0	0	4294967295	4294967295	4294967295	4294967295	81	1	305	
29	27653101	875.7	14.51	-1025.47	0.828964	0	0.559301	1	1	7200	3	1	1	1	4294967295	3.15	0	4.96	4294967295	4294967295	4294967295	4294967295	81	0	305	
30	22834101	871.36	14.51	-1031.31	0.882075	0	0.471108	1	1	7200	3	1	1	1	4294967295	7.48	0	0.88	4294967295	4294967295	4294967295	4294967295	81	0	305	
31	27653101	837.12	14.51	-1040.8	0.920691	0	0.390293	1	1	7200	3	1	1	1	4294967295	3.07	0	4.77	4294967295	4294967295	4294967295	4294967295	82	0	305	
32	27653101	832.29	14.51	-1042.49	0.920691	0	0.390293	1	1	7200	3	1	1	1	4294967295	7.9	0	3.09	4294967295	4294967295	4294967295	4294967295	82	0	305	
33	27114101	796.75	14.51	-1050.8	0	0	1	1	1	7200	1	3	3	8	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	87	0	305	
34	27114101	808.39	14.51	-1049.99	0	0	1	1	1	7200	1	3	3	8	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	87	0	305	
35	21821301	808.85	14.51	-1043.22	0	0	1	1	1	7200	1	10	20	7	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	87	0	305	
36	27653101	796.32	14.51	-1044.81	0	0	1	1	1	7200	3	1	1	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	87	0	305	
37	21821301	800.41	14.51	-1047.17	0	0	1	1	1	7200	1	10	20	7	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	87	0	305	
38	27653101	780.03	14.51	-1044.62	0.310217	0	0.950666	1	1	7200	3	1	1	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	88	0	305	
39	27653101	779.88	14.51	-1048.21	0.310217	0	0.950666	1	1	7200	3	1	1	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	88	0	305	
40	27114101	784.92	14.51	-1046.79	0.310217	0	0.950666	1	1	7200	2	1	1	1	63	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	88	0	305	
41	21701101	499.9	12.33	-818.05	0	0	1	1	1	7200	1	5	1	8	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	13	0	103	
42	21832401	511.81	12.33	-809.12	0	0	1	1	1	7200	1	10	5	6	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	13	0	103	
43	21843401	505.59	12.33	-832.38	0	0	1	1	1	7200	1	10	15	0	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	13	0	103	
44	21843401	631.73	12.33	-773.79	0	0	1	1	1	7200	1	8	4	8	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	5	0	102	
45	21854101	628.7	44.53	-1007.86	0.671176	0	-0.741298	1	1	7200	1	1	1	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	7	0	105	
46	26818101	632.37	44.01	-1013.71	0.628337	0	-0.777941	1	1	7200	1	1	1	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	7	0	105	
47	26818101	625.3	44.53	-1001.77	0.639202	0	-0.769039	1	1	7200	1	1	1	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	7	0	105	
48	26818101	632.27	44.53	-1001.85	-0.517419	0	-0.855732	1	1	7200	1	1	1	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	7	0	105	
49	26818101	621.79	44.01	-1007.89	0.990149	0	-0.140021	1	1	7200	1	1	1	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	7	0	105	
50	21832401	539.55	12.33	-806.71	0	0	1	1	1	7200	1	10	10	8	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	12	0	103	
51	27251101	526.68	12.33	-799.39	0	0	1	1	1	7200	1	5	5	2	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	12	0	103	
52	21843401	543.38	12.33	-788.32	0	0	1	1	1	7200	1	5	5	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	12	0	103	
53	21832401	530.9	12.33	-794.98	0	0	1	1	1	7200	1	15	20	4	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	12	0	103	
54	21832401	542.35	12.33	-829.34	0	0	1	1	1	7200	1	5	20	4	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	11	0	103	
