1	526	1	-2152.77	-115.96	-3962.57	-2150.96	-114.81	-3960.95	-2151.84	-115.8	-3961.67	0.639202	0	0.769039	0	0	1	12_T_BLACKBOX_001	1.34384	0	4294967295	4294967295	4	65535	65535	255	4294967295	4294967295	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
2	526	1	-2179.15	-118.01	-3942.63	-2177.28	-116.75	-3941.23	-2178.03	-117.76	-3941.93	0.419058	0	-0.907959	0	0	1	12_T_BLACKBOX_001	1.327	1	4294967295	4294967295	4	65535	65535	255	4294967295	4294967295	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
3	526	1	-2180.45	-113.44	-3911.94	-2178.85	-112.46	-3910.92	-2179.75	-113.36	-3911.51	0.0698291	0	0.997559	0	0	1	12_T_BLACKBOX_001	1.06775	2	4294967295	4294967295	4	65535	65535	255	4294967295	4294967295	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
4	526	1	-2223.73	-113.3	-3925.96	-2222.58	-112.32	-3924.29	-2223.26	-113.22	-3925.05	0.987191	0	0.159546	0	0	1	12_T_BLACKBOX_001	1.12598	3	4294967295	4294967295	4	65535	65535	255	4294967295	4294967295	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
5	526	1	-2230.63	-116.41	-3903.56	-2229.47	-115.26	-3901.99	-2229.72	-116.09	-3902.87	-0.99955	0	0.0299865	0	0	1	12_T_BLACKBOX_001	1.13281	4	4294967295	4294967295	4	65535	65535	255	4294967295	4294967295	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
6	526	1	-2171.17	-115.89	-3901.34	-2170.02	-114.91	-3899.67	-2170.7	-115.81	-3900.43	0.987191	0	0.159546	0	0	1	12_T_BLACKBOX_001	1.12607	5	4294967295	4294967295	4	65535	65535	255	4294967295	4294967295	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
7	526	1	-2135.25	-115.24	-3912.76	-2134.09	-114.25	-3911.1	-2134.59	-115.16	-3912.03	-0.987191	0	0.159546	0	0	1	12_T_BLACKBOX_001	1.12703	6	4294967295	4294967295	4	65535	65535	255	4294967295	4294967295	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
8	526	1	-2122.85	-115.01	-3927.55	-2121.25	-113.28	-3926.79	-2121.77	-114.47	-3927.17	0	0	1	0	0	1	12_T_BLACKBOX_001	1.23803	7	4294967295	4294967295	4	65535	65535	255	4294967295	4294967295	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
9	526	1	-2109.56	-116.9	-4023.02	-2107.73	-115.21	-4021.3	-2108.42	-116.38	-4021.99	0.588765	0	0.808304	0	0	1	12_T_BLACKBOX_001	1.51357	8	4294967295	4294967295	4	65535	65535	255	4294967295	4294967295	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
10	526	1	-2150.82	-117.06	-3992.95	-2148.99	-115.36	-3991.23	-2149.68	-116.53	-3991.92	0.588765	0	0.808304	0	0	1	12_T_BLACKBOX_001	1.51637	9	4294967295	4294967295	4	65535	65535	255	4294967295	4294967295	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255											
