1	3	1911.96	1.46	5597.05	
2	3	4916.06	-43.43	3448.96	
3	3	5432.24	-100.07	316.19	
4	3	6779.38	-52.2	-2837.25	
5	3	5330.65	-69.58	-1528.04	
6	3	615.11	-75.76	963.52	
7	3	-1889.87	-89.71	-192.71	
8	3	6317.71	-73.77	4034.54	
9	3	6265.73	-61.79	2611.91	
10	3	3976.48	-43.5	3230.55	
11	3	2114.01	-55.93	4114.24	
12	3	7405.99	-104.58	41.66	
13	3	4962.76	-98.41	2111.84	
14	3	5533.98	-52.42	-2723.63	
15	3	6325.58	-67.4	-3599.6	
16	3	4146.43	-1.77	-3155.29	
17	3	3818.95	-66.84	-2120.6	
18	3	3370.05	-74.56	1716.84	
19	3	3970.59	-98.45	378.91	
20	3	1223.77	-61	-1038.7	
21	3	-2919.21	-39.24	1296.17	
22	3	-681.45	-107.55	-965.3	
