1041003	1	10410030	0	1	0	1041001	100	4294967295	255	4294967295	255	2967001	1	2966001	1	2969001	1	4294967295	255	4294967295	255	
1041004	1	10410040	0	1	0	18031	100	4294967295	255	4294967295	255	2967001	1	2966001	1	2969001	1	4294967295	255	4294967295	255	
1041005	1	10410050	0	1	0	18032	100	4294967295	255	4294967295	255	2976001	1	2968001	3	4294967295	255	4294967295	255	4294967295	255	
1041006	1	10410060	0	5	0	18033	100	4294967295	255	4294967295	255	2975001	1	2967001	1	4294967295	255	4294967295	255	4294967295	255	
1041007	1	10410070	0	10	0	18034	100	4294967295	255	4294967295	255	2986002	1	2976002	3	2969002	2	4294967295	255	4294967295	255	
1041008	1	10410080	0	15	0	18035	100	4294967295	255	4294967295	255	2984002	1	2985001	3	2978001	2	4294967295	255	4294967295	255	
1041009	1	10410090	0	1	0	18041	100	4294967295	255	4294967295	255	2975001	1	2968001	3	4294967295	255	4294967295	255	4294967295	255	
1041010	1	10410100	0	1	0	18042	100	4294967295	255	4294967295	255	2978001	1	2968001	4	4294967295	255	4294967295	255	4294967295	255	
1041011	1	10410110	0	5	0	18043	100	4294967295	255	4294967295	255	2978001	1	2966001	5	4294967295	255	4294967295	255	4294967295	255	
1041012	1	10410120	0	10	0	18044	100	4294967295	255	4294967295	255	2986002	1	2968002	3	2978002	2	4294967295	255	4294967295	255	
1041013	1	10410130	0	15	0	18045	100	4294967295	255	4294967295	255	2984002	1	2986001	3	2978002	2	4294967295	255	4294967295	255	
1041014	1	10410140	0	1	0	18051	100	4294967295	255	4294967295	255	2977001	1	2978001	3	4294967295	255	4294967295	255	4294967295	255	
1041015	1	10410150	0	1	0	18052	100	4294967295	255	4294967295	255	2977001	1	2968001	4	4294967295	255	4294967295	255	4294967295	255	
1041016	1	10410160	0	5	0	18053	100	4294967295	255	4294967295	255	2975001	1	2968001	5	4294967295	255	4294967295	255	4294967295	255	
1041017	1	10410170	0	10	0	18054	100	4294967295	255	4294967295	255	2975001	1	2966001	3	4294967295	255	4294967295	255	4294967295	255	
1041018	1	10410180	0	15	0	18055	100	4294967295	255	4294967295	255	2987002	1	2984001	4	2968001	3	4294967295	255	4294967295	255	
1041019	1	10410190	0	1	0	18061	100	4294967295	255	4294967295	255	2977001	1	2968001	3	4294967295	255	4294967295	255	4294967295	255	
1041020	1	10410200	0	1	0	18062	100	4294967295	255	4294967295	255	2975001	1	2968001	3	4294967295	255	4294967295	255	4294967295	255	
1041021	1	10410210	0	5	0	18063	100	4294967295	255	4294967295	255	2978001	1	2968001	3	4294967295	255	4294967295	255	4294967295	255	
1041022	1	10410220	0	10	0	18064	100	4294967295	255	4294967295	255	2986002	1	2978001	4	2977001	3	4294967295	255	4294967295	255	
1041023	1	10410230	0	15	0	18065	100	4294967295	255	4294967295	255	2987002	1	2986001	5	2966002	3	4294967295	255	4294967295	255	
1041024	1	10410240	0	1	0	18071	100	4294967295	255	4294967295	255	2978001	1	2968001	3	4294967295	255	4294967295	255	4294967295	255	
1041025	1	10410250	0	1	0	18072	100	4294967295	255	4294967295	255	2975001	1	2968001	3	4294967295	255	4294967295	255	4294967295	255	
1041026	1	10410260	0	5	0	18073	100	4294967295	255	4294967295	255	2977001	1	2968001	3	4294967295	255	4294967295	255	4294967295	255	
1041027	1	10410270	0	10	0	18074	100	4294967295	255	4294967295	255	2986002	1	2977002	4	2968002	3	4294967295	255	4294967295	255	
1041028	1	10410280	0	15	0	18075	100	4294967295	255	4294967295	255	2986002	1	2969002	5	2984001	3	4294967295	255	4294967295	255	
1041029	1	10410290	0	1	0	18081	100	4294967295	255	4294967295	255	2966001	1	2968001	3	4294967295	255	4294967295	255	4294967295	255	
1041030	1	10410300	0	1	0	18082	100	4294967295	255	4294967295	255	2978001	1	2968001	3	4294967295	255	4294967295	255	4294967295	255	
1041031	1	10410310	0	5	0	18083	100	4294967295	255	4294967295	255	2975001	1	2966001	3	4294967295	255	4294967295	255	4294967295	255	
1041032	1	10410320	0	10	0	18084	100	4294967295	255	4294967295	255	2986002	1	2978001	4	2975002	3	4294967295	255	4294967295	255	
1041033	1	10410330	0	15	0	18085	100	4294967295	255	4294967295	255	2987002	1	2978002	5	2969002	3	4294967295	255	4294967295	255	
1041034	1	10410340	0	5	0	18091	100	4294967295	255	4294967295	255	2975001	1	2968001	2	4294967295	255	4294967295	255	4294967295	255	
1041035	1	10410350	0	5	0	18092	100	4294967295	255	4294967295	255	2978001	1	2968001	3	4294967295	255	4294967295	255	4294967295	255	
1041036	1	10410360	0	10	0	18093	100	4294967295	255	4294967295	255	2984002	1	2977002	4	2969002	3	4294967295	255	4294967295	255	
1041037	1	10410370	0	2	0	18094	100	4294967295	255	4294967295	255	2975001	1	2969001	2	4294967295	255	4294967295	255	4294967295	255	
1041038	1	10410380	0	5	0	18095	100	4294967295	255	4294967295	255	2975001	1	2966001	3	4294967295	255	4294967295	255	4294967295	255	
1041039	1	10410390	0	10	0	18096	100	4294967295	255	4294967295	255	2985002	1	2978002	4	2968002	3	4294967295	255	4294967295	255	
1041040	1	10410400	0	10	0	18001	100	4294967295	255	4294967295	255	2995005	1	2996004	6	2993004	5	2987003	4	4294967295	255	
1041041	1	10410410	0	15	0	18002	100	4294967295	255	4294967295	255	2986004	1	2987003	5	2984002	4	4294967295	255	4294967295	255	
1041042	1	10410420	0	5	0	19955	100	4294967295	255	4294967295	255	19954	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1041043	1	10410430	0	5	0	19956	100	4294967295	255	4294967295	255	19954	15	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1041044	1	10410440	0	1	0	19954	100	4294967295	255	4294967295	255	934001	5	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1270001	1	12700010	0	10	9000	40010000	100	4294967295	255	4294967295	255	30010000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1270002	1	12700020	0	10	9000	40020000	100	4294967295	255	4294967295	255	30020000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1270003	1	12700030	0	10	9000	40030000	100	4294967295	255	4294967295	255	30030000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1270004	1	12700040	0	10	9000	40030001	100	4294967295	255	4294967295	255	30030001	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1270101	1	12701010	0	10	12000	541301	80	581301	20	4294967295	255	30010000	15	30020000	5	30030000	1	4294967295	255	4294967295	255	
1270102	1	12701020	0	10	12000	545301	80	585301	20	4294967295	255	30010000	15	30020000	5	30030000	1	4294967295	255	4294967295	255	
1270103	1	12701030	0	10	12000	546301	80	586301	20	4294967295	255	30010000	15	30020000	5	30030000	1	4294967295	255	4294967295	255	
1270201	1	12702010	0	10	16000	548301	80	588301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270202	1	12702020	0	10	16000	549301	80	589301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270203	1	12702030	0	10	16000	550301	80	590301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270204	1	12702040	0	10	16000	551301	80	591301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270205	1	12702050	0	10	16000	552301	80	592301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270206	1	12702060	0	10	16000	553301	80	593301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270207	1	12702070	0	10	16000	555301	80	595301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270208	1	12702080	0	10	16000	554301	80	594301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270209	1	12702090	0	10	16000	558301	80	598301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270210	1	12702100	0	10	16000	559301	80	599301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270211	1	12702110	0	10	16000	560301	80	600301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270212	1	12702120	0	10	16000	561301	80	601301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270311	1	12703110	0	10	12000	562301	80	602301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270312	1	12703120	0	10	12000	562302	80	602302	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270313	1	12703130	0	10	12000	562303	80	602303	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270321	1	12703210	0	10	12000	565301	80	605301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270322	1	12703220	0	10	12000	565302	80	605302	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270323	1	12703230	0	10	12000	565303	80	605303	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270331	1	12703310	0	10	12000	567301	80	607301	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270332	1	12703320	0	10	12000	567302	80	607302	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1270333	1	12703330	0	10	12000	567303	80	607303	20	4294967295	255	30010000	15	30020000	5	4294967295	255	4294967295	255	4294967295	255	
1271001	1	12710010	0	15	13000	50010000	100	4294967295	255	4294967295	255	40010000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1271002	1	12710020	0	15	13000	50020000	100	4294967295	255	4294967295	255	40020000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1271003	1	12710030	0	15	13000	50030000	100	4294967295	255	4294967295	255	40030000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1271004	1	12710040	0	15	13000	50030001	100	4294967295	255	4294967295	255	40030001	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1271101	1	12711010	0	15	19000	541401	80	581401	20	4294967295	255	40010000	15	40020000	5	40030000	1	4294967295	255	4294967295	255	
1271102	1	12711020	0	15	19000	545401	80	585401	20	4294967295	255	40010000	15	40020000	5	40030000	1	4294967295	255	4294967295	255	
1271103	1	12711030	0	15	19000	546401	80	586401	20	4294967295	255	40010000	15	40020000	5	40030000	1	4294967295	255	4294967295	255	
1271201	1	12712010	0	15	25000	548401	80	588401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271202	1	12712020	0	15	25000	549401	80	589401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271203	1	12712030	0	15	25000	550401	80	590401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271204	1	12712040	0	15	25000	551401	80	591401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271205	1	12712050	0	15	25000	552401	80	592401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271206	1	12712060	0	15	25000	553401	80	593401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271207	1	12712070	0	15	25000	555401	80	595401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271208	1	12712080	0	15	25000	554401	80	594401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271209	1	12712090	0	15	25000	558401	80	598401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271210	1	12712100	0	15	25000	559401	80	599401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271211	1	12712110	0	15	25000	560401	80	600401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271212	1	12712120	0	15	25000	561401	80	601401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271311	1	12713110	0	15	19000	562401	80	602401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271312	1	12713120	0	15	19000	562402	80	602402	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271313	1	12713130	0	15	19000	562403	80	602403	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271321	1	12713210	0	15	19000	565401	80	605401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271322	1	12713220	0	15	19000	565402	80	605402	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271323	1	12713230	0	15	19000	565403	80	605403	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271331	1	12713310	0	15	19000	567401	80	607401	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271332	1	12713320	0	15	19000	567402	80	607402	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1271333	1	12713330	0	15	19000	567403	80	607403	20	4294967295	255	40010000	15	40020000	5	4294967295	255	4294967295	255	4294967295	255	
1272001	1	12720010	0	20	18000	60010000	100	4294967295	255	4294967295	255	50010000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1272002	1	12720020	0	20	18000	60020000	100	4294967295	255	4294967295	255	50020000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1272003	1	12720030	0	20	18000	60030000	100	4294967295	255	4294967295	255	50030000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1272004	1	12720040	0	20	18000	60030001	100	4294967295	255	4294967295	255	50030001	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1272101	1	12721010	0	20	27000	541501	80	581501	20	4294967295	255	50010000	20	50020000	7	50030000	2	4294967295	255	4294967295	255	
1272102	1	12721020	0	20	27000	545501	80	585501	20	4294967295	255	50010000	20	50020000	7	50030000	2	4294967295	255	4294967295	255	
1272103	1	12721030	0	20	27000	546501	80	586501	20	4294967295	255	50010000	20	50020000	7	50030000	2	4294967295	255	4294967295	255	
1272201	1	12722010	0	20	35000	548501	80	588501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272202	1	12722020	0	20	35000	549501	80	589501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272203	1	12722030	0	20	35000	550501	80	590501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272204	1	12722040	0	20	35000	551501	80	591501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272205	1	12722050	0	20	35000	552501	80	592501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272206	1	12722060	0	20	35000	553501	80	593501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272207	1	12722070	0	20	35000	555501	80	595501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272208	1	12722080	0	20	35000	554501	80	594501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272209	1	12722090	0	20	35000	558501	80	598501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272210	1	12722100	0	20	35000	559501	80	599501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272211	1	12722110	0	20	35000	560501	80	600501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272212	1	12722120	0	20	35000	561501	80	601501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272311	1	12723110	0	20	27000	562501	80	602501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272312	1	12723120	0	20	27000	562502	80	602502	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272313	1	12723130	0	20	27000	562503	80	602503	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272321	1	12723210	0	20	27000	565501	80	605501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272322	1	12723220	0	20	27000	565502	80	605502	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272323	1	12723230	0	20	27000	565503	80	605503	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272331	1	12723310	0	20	27000	567501	80	607501	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272332	1	12723320	0	20	27000	567502	80	607502	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1272333	1	12723330	0	20	27000	567503	80	607503	20	4294967295	255	50010000	20	50020000	7	4294967295	255	4294967295	255	4294967295	255	
1273001	1	12730010	0	25	22000	70010000	100	4294967295	255	4294967295	255	60010000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1273002	1	12730020	0	25	22000	70020000	100	4294967295	255	4294967295	255	60020000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1273003	1	12730030	0	25	22000	70030000	100	4294967295	255	4294967295	255	60030000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1273004	1	12730040	0	25	22000	70030001	100	4294967295	255	4294967295	255	60030001	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1273101	1	12731010	0	20	31000	541551	80	581551	20	4294967295	255	50010000	20	50020000	10	50030000	3	4294967295	255	4294967295	255	
1273102	1	12731020	0	20	31000	545551	80	585551	20	4294967295	255	50010000	20	50020000	10	50030000	3	4294967295	255	4294967295	255	
1273103	1	12731030	0	20	31000	546551	80	586551	20	4294967295	255	50010000	20	50020000	10	50030000	3	4294967295	255	4294967295	255	
1273201	1	12732010	0	20	41000	548551	80	588551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273202	1	12732020	0	20	41000	549551	80	589551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273203	1	12732030	0	20	41000	550551	80	590551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273204	1	12732040	0	20	41000	551551	80	591551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273205	1	12732050	0	20	41000	552551	80	592551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273206	1	12732060	0	20	41000	553551	80	593551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273207	1	12732070	0	20	41000	555551	80	595551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273208	1	12732080	0	20	41000	554551	80	594551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273209	1	12732090	0	20	41000	558551	80	598551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273210	1	12732100	0	20	41000	559551	80	599551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273211	1	12732110	0	20	41000	560551	80	600551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273212	1	12732120	0	20	41000	561551	80	601551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273311	1	12733110	0	20	31000	562551	80	602551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273312	1	12733120	0	20	31000	562552	80	602552	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273313	1	12733130	0	20	31000	562553	80	602553	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273321	1	12733210	0	20	31000	565551	80	605551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273322	1	12733220	0	20	31000	565552	80	605552	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273323	1	12733230	0	20	31000	565553	80	605553	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273331	1	12733310	0	20	31000	567551	80	607551	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273332	1	12733320	0	20	31000	567552	80	607552	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1273333	1	12733330	0	20	31000	567553	80	607553	20	4294967295	255	50010000	20	50020000	10	4294967295	255	4294967295	255	4294967295	255	
1274001	1	12740010	0	1	3500	20010000	100	4294967295	255	4294967295	255	10010000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1274002	1	12740020	0	1	3500	20020000	100	4294967295	255	4294967295	255	10020000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1274003	1	12740030	0	1	3500	20030000	100	4294967295	255	4294967295	255	10030000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1274004	1	12740040	0	1	3500	20030001	100	4294967295	255	4294967295	255	10030001	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1274101	1	12741010	0	25	35000	541601	80	581601	20	4294967295	255	60010000	25	60020000	10	60030000	3	4294967295	255	4294967295	255	
1274102	1	12741020	0	25	35000	545601	80	585601	20	4294967295	255	60010000	25	60020000	10	60030000	3	4294967295	255	4294967295	255	
1274103	1	12741030	0	25	35000	546601	80	586601	20	4294967295	255	60010000	25	60020000	10	60030000	3	4294967295	255	4294967295	255	
1274201	1	12742010	0	25	46000	548601	80	588601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274202	1	12742020	0	25	46000	549601	80	589601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274203	1	12742030	0	25	46000	550601	80	590601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274204	1	12742040	0	25	46000	551601	80	591601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274205	1	12742050	0	25	46000	552601	80	592601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274206	1	12742060	0	25	46000	553601	80	593601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274207	1	12742070	0	25	46000	555601	80	595601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274208	1	12742080	0	25	46000	554601	80	594601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274209	1	12742090	0	25	46000	558601	80	598601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274210	1	12742100	0	25	46000	559601	80	599601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274211	1	12742110	0	25	46000	560601	80	600601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274212	1	12742120	0	25	46000	561601	80	601601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274311	1	12743110	0	25	35000	562601	80	602601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274312	1	12743120	0	25	35000	562602	80	602602	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274313	1	12743130	0	25	35000	562603	80	602603	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274321	1	12743210	0	25	35000	565601	80	605601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274322	1	12743220	0	25	35000	565602	80	605602	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274323	1	12743230	0	25	35000	565603	80	605603	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274331	1	12743310	0	25	35000	567601	80	607601	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274332	1	12743320	0	25	35000	567602	80	607602	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1274333	1	12743330	0	25	35000	567603	80	607603	20	4294967295	255	60010000	25	60020000	10	4294967295	255	4294967295	255	4294967295	255	
1275001	1	12750010	0	5	6000	30010000	100	4294967295	255	4294967295	255	20010000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1275002	1	12750020	0	5	6000	30020000	100	4294967295	255	4294967295	255	20020000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1275003	1	12750030	0	5	6000	30030000	100	4294967295	255	4294967295	255	20030000	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1275004	1	12750040	0	5	6000	30030001	100	4294967295	255	4294967295	255	20030001	20	4294967295	255	4294967295	255	4294967295	255	4294967295	255	
1275101	1	12751010	0	25	40000	541651	80	581651	20	4294967295	255	60010000	25	60020000	12	60030000	4	4294967295	255	4294967295	255	
1275102	1	12751020	0	25	40000	545651	80	585651	20	4294967295	255	60010000	25	60020000	12	60030000	4	4294967295	255	4294967295	255	
