1	3301101	-5493.05	-118.85	-5512.54	0.390293	0	-0.920691	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
2	3701216	3271.67	-116.42	-5308.57	-0.529101	0	0.848559	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
3	7131138	3168.05	-36.86	-5054.53	-0.965904	0	0.258902	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
4	3183121	3418.74	-95.51	-5029.27	0.069829	0	0.997559	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
5	4953102	3410.47	-95.57	-5026.4	0.660628	0	0.750713	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
6	8512164	3408.24	-95.93	-5035.79	0.410781	0	0.911734	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
7	8032170	3400.22	-96.41	-5028.26	0	0	1	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
8	4511613	3751.13	-81.2	-4959.33	0.340136	0	-0.940376	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
9	8032169	3753.63	-81.52	-4948.17	0.390293	0	-0.920691	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
10	4511315	4012.26	-66.17	-4874.55	-0.209529	0	-0.977802	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
11	4511519	4018.19	-64.33	-4870.26	-0.390293	0	-0.920691	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
12	3189107	3999.08	-67.94	-4877.1	0.6	0	-0.8	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
13	4512401	4095.34	-80.32	-5080.18	-0.841178	0	-0.540758	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
14	4751601	4266.48	-37.12	-4928.66	0.707107	0	0.707107	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
15	4501109	4471.32	-29.02	-4868	-0.707107	0	-0.707107	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
16	4511903	4466.05	-28.25	-4868.61	0.45122	0	-0.892413	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
17	4531105	3006.32	-66.32	-4858.98	-0.570771	0	-0.821109	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
18	1483201	3281.9	-78.2	-4746.09	-0.540758	0	0.841178	1	1	1	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
19	3143112	-2620.7	-122.78	-4554.83	-0.660628	0	0.750713	1	1	15	0	1	1	2	4294967295	3.40282e+31	0	3.40282e+31	3143112	1	4294967295	4294967295	4294967295	0	4294967295	
20	3183115	-2574.75	-139.26	-4369.91	-0.920691	0	0.390293	1	1	15	0	1	1	1	4294967295	3.40282e+31	0	3.40282e+31	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
