1	16611501	-30.03	-41.21	-1029.29	-0.786664	0	0.617382	1	1	300	2	1	1	1	68	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
2	16611501	-113.49	-39.53	-1050.76	0.6	0	0.8	1	1	300	1	8	12	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
3	16611501	-57.3	-40.18	-1046.11	-0.786664	0	0.617382	1	1	300	1	12	12	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
4	14032101	-116.53	-39.18	-1035.71	0	0	1	4	1	300	1	8	8	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
5	14032101	-93.68	-39.96	-1058.05	0	0	1	4	1	300	1	8	8	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
6	14032101	-75.23	-40.96	-1060.15	0	0	1	4	1	300	1	8	8	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
7	14032101	-56.98	-40.08	-1034.65	0	0	1	3	1	300	1	8	8	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
8	14032101	-64.74	-40.13	-1032.61	0	0	1	3	1	300	1	14	14	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
9	14032101	-99.23	-39.64	-1043.99	0	0	1	1	1	300	1	12	12	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
10	14032101	-74.07	-40.93	-1042.37	0	0	1	3	1	300	1	8	8	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
11	14032101	-104	-39.83	-1025.72	0	0	1	3	1	300	1	8	8	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
12	12914301	-141.05	-32.39	-1066.92	-0.45122	0	0.892413	1	1	300	2	1	1	1	88	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
13	12914301	-49.14	-28.71	-1072	0	0	1	1	1	300	2	1	1	1	87	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
14	16611501	-108.14	-39.59	-1038.88	0	0	1	1	1	300	2	1	1	1	84	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
15	16611501	-128.93	-37.97	-1025.49	0.99955	0	0.0299865	1	1	300	1	8	12	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
16	16611501	-48.95	-40.41	-1041.47	-0.911734	0	-0.410781	1	1	300	2	1	1	1	145	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
17	15351101	129.66	-60.27	-1070.73	0.977802	0	0.209529	1	1	300	1	8	8	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
18	11514101	227.22	-71.7	-1077.6	0.977802	0	0.209529	1	1	300	2	1	1	1	82	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
19	15351101	381.66	-95.36	-1090.58	0.994937	0	-0.100499	1	1	300	1	10	10	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
20	11514101	473.62	-111.37	-1026.55	0.750713	0	0.660628	1	1	300	2	1	1	1	81	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
21	12311201	835.02	-88.89	-1104.58	0	0	1	1	1	300	1	8	8	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
22	16611501	-115.39	-40.13	-984.79	0.970728	0	0.24018	1	1	300	2	1	1	1	70	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
23	16611501	-73.04	-40.85	-1008.71	-0.6	0	0.8	1	1	300	2	1	1	1	69	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
24	11514101	-116.68	-43.85	-935.39	-0.957276	0	-0.289177	1	1	300	1	3	5	1	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
25	11514101	-114.32	-43.96	-943.69	-0.828964	0	-0.559301	1	1	300	1	3	5	2	4294967295	3.40282e+38	0	3.40282e+38	4294967295	4294967295	4294967295	4294967295	4294967295	0	4294967295	
